potential_pct,prevalence_pct,n_valid_meshes
81.80000000000001,86.63430576248378,20807
81.9,86.67275436151296,20807
82.0,86.69197866102753,20807
82.10000000000001,86.72562118517807,20807
82.2,86.740039409814,20807
82.30000000000001,86.78810015860047,20807
82.4,86.821742682751,20807
82.5,86.85538520690152,20807
82.60000000000001,86.87941558129475,20807
82.7,86.92747633008122,20807
82.80000000000001,86.97553707886769,20807
82.9,87.01879175277551,20807
83.0,87.06685250156197,20807
83.10000000000001,87.07646465131927,20807
83.2,87.1004950257125,20807
83.3,87.12933147498438,20807
83.39999999999999,87.18700437352814,20807
83.5,87.2254529725573,20807
83.6,87.27351372134378,20807
83.7,87.28793194597972,20807
83.8,87.3167683952516,20807
83.89999999999999,87.33118661988753,20807
84.0,87.35041091940212,20807
84.1,87.3888595184313,20807
84.2,87.41769596770318,20807
84.3,87.44172634209642,20807
84.39999999999999,87.46575671648964,20807
84.5,87.50901139039746,20807
84.6,87.55707213918393,20807
84.7,87.58590858845581,20807
84.8,87.60993896284904,20807
84.89999999999999,87.64838756187821,20807
85.0,87.67241793627144,20807
85.1,87.69644831066468,20807
85.2,87.70606046042198,20807
85.3,87.7397029845725,20807
85.39999999999999,87.76853943384438,20807
